Close,High,Low,Open,Volume
ES=F,ES=F,ES=F,ES=F,ES=F
3923.25,3964.5,3913.25,3959.0,1589161
4024.5,4042.75,3938.75,3939.25,1740431
4073.5,4111.0,3994.5,4022.0,2014467
4133.5,4144.0,4081.0,4105.0,1919598
4120.5,4147.25,4097.0,4137.5,1776936
4093.75,4143.0,4080.5,4119.75,1892241
4156.25,4170.0,4084.5,4097.0,1696602
4152.25,4173.25,4136.0,4150.25,1245063
4146.75,4166.25,4103.75,4152.0,1722401
4141.75,4188.0,4129.25,4149.75,1536449
4124.5,4155.0,4113.0,4148.5,1280085
4210.0,4213.5,4113.75,4128.75,1627940
4209.75,4260.5,4202.75,4210.75,1598130
4281.0,4282.75,4208.25,4219.25,1300170
4298.25,4304.75,4249.0,4277.0,1317241
4307.75,4327.5,4278.75,4294.5,1363248
4276.75,4315.0,4255.0,4309.25,1638797
4286.5,4295.5,4258.0,4279.5,1366220
4231.5,4288.0,4220.75,4287.0,1701251
4141.25,4221.5,4131.5,4221.0,1724203
4130.5,4161.75,4118.0,4147.0,1575674
4142.75,4158.5,4110.75,4128.25,1348612
4201.0,4202.75,4143.0,4148.75,1635476
4059.5,4217.25,4042.75,4198.25,2241117
4031.25,4064.0,4006.75,4024.0,1963446
3987.5,4072.75,3964.5,4035.75,2555455
3956.5,4018.25,3953.0,3987.25,2366488
3968.75,3971.25,3903.5,3958.0,2212034
3924.5,4019.25,3906.0,3967.5,2510355
3910.5,3963.25,3886.75,3929.0,2360326
3980.0,3988.75,3883.5,3907.5,1956209
4005.5,4011.5,3942.75,3980.0,2356008
4067.25,4077.25,4005.75,4010.25,1677890
4110.75,4119.75,4062.25,4077.25,1718859
3931.25,4158.0,3919.75,4118.25,1418271
3947.5,3962.75,3911.25,3936.75,662596
3902.0,3959.5,3888.0,3955.0,438921
3871.239990234375,3888.5,3846.0,3888.5,2688630
3917.25,3927.0,3846.25,3889.5,2100098
3872.75,3936.25,3843.25,3923.0,2357296
3806.25,3925.25,3792.0,3878.75,2440206
3772.0,3833.0,3763.5,3794.0,2578314
3709.0,3783.25,3660.25,3777.25,2913560
3670.0,3730.5,3657.5,3705.25,2899415
3661.0,3733.0,3635.25,3668.0,2963065
3732.0,3751.25,3613.0,3668.5,2780935
3654.25,3736.0,3622.0,3730.25,2860631
3601.5,3693.75,3595.25,3656.5,2976179
3690.25,3711.75,3571.75,3593.25,2315515
3803.25,3808.75,3686.25,3696.5,2381497
3794.0,3820.0,3734.0,3801.0,2089198
3756.75,3819.5,3750.0,3795.75,2157569
3653.25,3770.5,3632.5,3745.75,2238683
3625.25,3667.5,3600.0,3638.75,2024447
3599.25,3653.25,3579.0,3624.75,2398140
3588.5,3635.25,3585.5,3607.0,1948173
3681.75,3697.75,3502.0,3596.25,3288646
3597.5,3733.75,3591.25,3680.25,2730405
3689.25,3702.5,3590.5,3591.0,1951998
3732.75,3777.25,3697.25,3706.25,2746886
3707.25,3774.25,3676.75,3759.75,2348844
3675.25,3748.0,3666.25,3708.0,2403705
3764.0,3773.25,3641.5,3677.75,2681019
3809.25,3822.0,3736.5,3771.0,2109780
3870.25,3874.25,3790.0,3803.25,1836723
3841.0,3897.5,3824.25,3841.0,2118534
3819.5,3870.75,3757.5,3844.25,2211786
3911.25,3924.25,3776.75,3798.25,2084386
3883.0,3914.75,3872.25,3911.5,2002625
3866.0,3928.0,3852.5,3884.0,1895614
3768.75,3907.0,3760.25,3863.0,2210708
3727.75,3782.5,3704.25,3766.75,1887557
3779.5,3805.5,3711.0,3724.0,2494788
3815.25,3821.75,3738.25,3750.0,1483146
3835.25,3867.0,3792.75,3812.75,1878046
3755.5,3848.75,3750.0,3832.5,1889153
3961.0,3973.5,3751.5,3757.0,2408104
4000.25,4009.75,3951.0,3973.0,1927068
3966.0,4017.5,3964.0,3984.0,1592615
3999.5,4050.75,3960.0,3974.75,2230543
3968.5,4015.75,3962.0,3992.0,1502501
3955.25,3990.25,3912.5,3977.25,1560808
3974.0,3994.0,3942.5,3960.5,1534155
3958.0,3982.0,3937.5,3972.5,1178421
4010.25,4012.5,3945.25,3957.75,1161999
4033.0,4039.5,4002.0,4010.0,1281153
4032.5,4049.25,4024.75,4038.75,608795
3970.25,4024.0,3960.25,4020.25,1481503
3962.0,3990.25,3941.25,3972.0,1500171
4081.25,4093.5,3942.75,3962.25,2479997
4081.75,4110.0,4054.5,4094.5,1834073
4075.5,4085.5,4006.75,4077.5,1849784
4003.25,4075.75,3987.25,4074.0,1497688
3945.0,4014.75,3921.5,4005.75,1869101
3936.75,3961.5,3914.0,3944.5,1756473
3965.75,3977.25,3916.0,3935.75,1708915
3936.25,3990.0,3930.0,3964.75,1739761
3991.75,3992.75,3924.5,3933.0,1619977
4022.25,4145.0,3985.0,3989.25,1419560
3998.0,4073.0,3965.25,4021.75,712439
3897.0,4010.25,3878.5,4004.25,560669
3871.469970703125,3904.25,3842.0,3890.5,1965701
3845.5,3899.0,3827.25,3874.0,1405774
3849.25,3866.5,3803.5,3842.75,1541868
3905.75,3918.75,3855.5,3857.25,1522069
3849.25,3919.75,3788.5,3915.0,1842326
3869.75,3872.5,3821.25,3850.0,1374913
3855.0,3900.5,3837.25,3878.0,1006414
3807.5,3875.0,3804.5,3858.0,1282810
3871.75,3882.75,3806.25,3811.0,1146984
3861.0,3871.0,3821.5,3869.75,1401810
3846.0,3906.75,3814.5,3895.0,1782473
3874.5,3896.25,3836.5,3842.75,1912155
3829.0,3885.5,3822.5,3871.0,1679973
3915.5,3928.75,3819.0,3833.0,2026154
3913.75,3973.25,3909.75,3918.5,1697887
