Close,High,Low,Open,Volume
^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
4247.43994140625,4248.3798828125,4232.25,4242.89990234375,3815010000
4255.14990234375,4255.58984375,4234.06982421875,4248.31005859375,4151200000
4246.58984375,4257.16015625,4238.35009765625,4255.27978515625,4048940000
4223.7001953125,4251.89013671875,4202.4501953125,4248.8701171875,4538350000
4221.85986328125,4232.2900390625,4196.0498046875,4220.3701171875,5312680000
4166.4501953125,4204.77978515625,4164.39990234375,4204.77978515625,6817010000
4224.7900390625,4226.240234375,4173.39990234375,4173.39990234375,4128950000
4246.43994140625,4255.83984375,4217.27001953125,4224.60986328125,3828390000
4241.83984375,4256.60009765625,4241.43017578125,4249.27001953125,3730350000
4266.490234375,4271.27978515625,4256.97021484375,4256.97021484375,3816660000
4280.7001953125,4286.1201171875,4271.16015625,4274.4501953125,7341450000
4290.60986328125,4292.14013671875,4274.669921875,4284.89990234375,4147890000
4291.7998046875,4300.52001953125,4287.0400390625,4293.2099609375,3707150000
4297.5,4302.43017578125,4287.9599609375,4290.64990234375,4266040000
4319.93994140625,4320.66015625,4300.72998046875,4300.72998046875,3788230000
4352.33984375,4355.43017578125,4326.60009765625,4326.60009765625,3225840000
4343.5400390625,4356.4599609375,4314.3701171875,4356.4599609375,4309570000
4358.1298828125,4361.8798828125,4329.7900390625,4351.009765625,4037380000
4320.81982421875,4330.8798828125,4289.3701171875,4321.06982421875,4347500000
4369.5498046875,4371.60009765625,4329.3798828125,4329.3798828125,3531120000
4384.6298828125,4386.68017578125,4364.02978515625,4372.41015625,3384460000
4369.2099609375,4392.3701171875,4366.919921875,4381.06982421875,3695430000
4374.2998046875,4393.68017578125,4362.35986328125,4380.10986328125,4006370000
4360.02978515625,4369.02001953125,4340.7001953125,4369.02001953125,3905230000
4327.16015625,4375.08984375,4322.52978515625,4367.43017578125,3985700000
4258.490234375,4296.39990234375,4233.1298828125,4296.39990234375,5157660000
4323.06005859375,4336.83984375,4262.0498046875,4265.10986328125,4438270000
4358.68994140625,4359.7001953125,4331.1298828125,4331.1298828125,3810280000
4367.47998046875,4369.8701171875,4350.06005859375,4361.27001953125,3358300000
4411.7900390625,4415.18017578125,4381.2001953125,4381.2001953125,4540070000
4422.2998046875,4422.72998046875,4405.4501953125,4409.580078125,4275630000
4401.4599609375,4416.3798828125,4372.509765625,4416.3798828125,4241950000
4400.64013671875,4415.47021484375,4387.009765625,4402.9501953125,4215290000
4419.14990234375,4429.97021484375,4403.58984375,4403.58984375,4044600000
4395.259765625,4412.25,4389.64990234375,4395.1201171875,3956740000
4387.16015625,4422.18017578125,4384.81005859375,4406.85986328125,3724090000
4423.14990234375,4423.7900390625,4373.0,4392.740234375,3965190000
4402.66015625,4416.169921875,4400.22998046875,4415.9501953125,4260760000
4429.10009765625,4429.759765625,4408.85986328125,4408.85986328125,3769410000
4436.52001953125,4440.81982421875,4429.06982421875,4429.06982421875,3451870000
4432.35009765625,4439.39013671875,4424.740234375,4437.77001953125,3449280000
4436.75,4445.2099609375,4430.02978515625,4435.7900390625,3886610000
4442.41015625,4449.43994140625,4436.419921875,4442.18017578125,3532560000
4460.830078125,4461.77001953125,4435.9599609375,4446.080078125,3375310000
4468.0,4468.3701171875,4460.81982421875,4464.83984375,3016470000
4479.7099609375,4480.259765625,4437.66015625,4461.64990234375,3370640000
4448.080078125,4462.1201171875,4417.830078125,4462.1201171875,3836960000
4400.27001953125,4454.31982421875,4397.58984375,4440.93994140625,3755590000
4405.7998046875,4418.60986328125,4367.72998046875,4382.43994140625,4398410000
4441.669921875,4444.35009765625,4406.7998046875,4410.56005859375,3652610000
4479.52978515625,4489.8798828125,4450.2900390625,4450.2900390625,3576530000
4486.22998046875,4492.81005859375,4482.27978515625,4484.39990234375,3979220000
4496.18994140625,4501.7099609375,4485.66015625,4490.4501953125,3444700000
4470.0,4495.89990234375,4468.990234375,4493.75,3263980000
4509.3701171875,4513.330078125,4474.10009765625,4474.10009765625,3331200000
4528.7900390625,4537.35986328125,4513.759765625,4513.759765625,3168660000
4522.68017578125,4531.39013671875,4515.7998046875,4529.75,4290710000
4524.08984375,4537.10986328125,4522.02001953125,4528.7998046875,4057340000
4536.9501953125,4545.85009765625,4524.66015625,4534.47998046875,3735990000
4535.43017578125,4541.4501953125,4521.2998046875,4532.419921875,3217530000
4520.02978515625,4535.3798828125,4513.0,4535.3798828125,3822960000
4514.06982421875,4521.7900390625,4493.9501953125,4518.08984375,3750880000
4493.27978515625,4529.89990234375,4492.06982421875,4513.02001953125,3735390000
4458.580078125,4520.47021484375,4457.66015625,4506.919921875,3623180000
4468.72998046875,4492.990234375,4445.7001953125,4474.81005859375,3914220000
4443.0498046875,4485.68017578125,4435.4599609375,4479.330078125,3670460000
4480.7001953125,4486.8701171875,4438.3701171875,4447.490234375,4032020000
4473.75,4485.8701171875,4443.7998046875,4477.08984375,3984560000
4432.990234375,4471.52001953125,4427.759765625,4469.740234375,7289530000
4357.72998046875,4402.9501953125,4305.91015625,4402.9501953125,4898070000
4354.18994140625,4394.8701171875,4347.9599609375,4374.4501953125,3920920000
4395.64013671875,4416.75,4367.43017578125,4367.43017578125,3939170000
4448.97998046875,4465.39990234375,4406.75,4406.75,3916350000
4455.47998046875,4463.1201171875,4430.27001953125,4438.0400390625,3384290000
4443.10986328125,4457.2998046875,4436.18994140625,4442.1201171875,4058650000
4352.6298828125,4419.5400390625,4346.330078125,4419.5400390625,4416550000
4359.4599609375,4385.56982421875,4355.080078125,4362.41015625,3712660000
4307.5400390625,4382.5498046875,4306.240234375,4370.669921875,4448140000
4357.0400390625,4375.18994140625,4288.52001953125,4317.16015625,4010370000
4300.4599609375,4355.509765625,4278.93994140625,4348.83984375,4307870000
4345.72021484375,4369.22998046875,4309.8701171875,4309.8701171875,3902890000
4363.5498046875,4365.56982421875,4290.490234375,4319.56982421875,4009630000
4399.759765625,4429.97021484375,4383.72998046875,4383.72998046875,3843740000
4391.33984375,4412.02001953125,4386.22021484375,4406.509765625,3280160000
4361.18994140625,4415.8798828125,4360.58984375,4385.43994140625,3281970000
4350.64990234375,4374.89013671875,4342.08984375,4368.31005859375,3558450000
4363.7998046875,4372.8701171875,4329.919921875,4358.009765625,3620070000
4438.259765625,4439.72998046875,4386.75,4386.75,3598280000
4471.3701171875,4475.81982421875,4447.68994140625,4447.68994140625,3819380000
4486.4599609375,4488.75,4447.47021484375,4463.72021484375,3662010000
4519.6298828125,4520.39990234375,4496.41015625,4497.33984375,3459130000
4536.18994140625,4540.8701171875,4524.39990234375,4524.419921875,3670760000
4549.77978515625,4551.43994140625,4526.89013671875,4532.240234375,3822330000
4544.89990234375,4559.669921875,4524.0,4546.1201171875,3758220000
4566.47998046875,4572.6201171875,4537.35986328125,4553.68994140625,3899400000
4574.7900390625,4598.52978515625,4569.169921875,4578.68994140625,3879740000
4551.68017578125,4584.56982421875,4551.66015625,4580.22021484375,4226050000
4596.419921875,4597.5498046875,4562.83984375,4562.83984375,4132950000
4605.3798828125,4608.080078125,4567.58984375,4572.8701171875,4510200000
4613.669921875,4620.33984375,4595.06005859375,4610.6201171875,3971540000
4630.64990234375,4635.14990234375,4613.33984375,4613.33984375,3975250000
4660.56982421875,4663.4599609375,4621.18994140625,4630.64990234375,4319660000
4680.06005859375,4683.0,4662.58984375,4662.93017578125,4462300000
4697.52978515625,4718.5,4681.31982421875,4699.259765625,4467180000
4701.7001953125,4714.919921875,4694.39013671875,4701.47998046875,4269710000
4685.25,4708.52978515625,4670.8701171875,4707.25,4117080000
4646.7099609375,4684.85009765625,4630.85986328125,4670.259765625,4503720000
4649.27001953125,4664.5498046875,4648.31005859375,4659.39013671875,3926870000
